,brand,model,tag,target,grade,frequency
3569,bear/小熊,QSJ-B02X5,质量,声音,-1,1.0
3570,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3571,bear/小熊,QSJ-B02X5,功能,食物,1,1.0
3572,bear/小熊,QSJ-B02X5,款式,颜色,1,1.0
3573,bear/小熊,QSJ-B02X5,功能,绞肉,1,1.0
3574,bear/小熊,QSJ-B02X5,功能,绞肉,1,2.0
3575,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3576,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3577,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3578,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3579,bear/小熊,QSJ-B02X5,质量,声音,-1,1.0
3580,bear/小熊,QSJ-B02X5,质量,声音,1,1.0
3581,bear/小熊,QSJ-B02X5,款式,颜值,1,2.0
3582,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3583,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3584,bear/小熊,QSJ-B02X5,服务,包装,1,2.0
3585,bear/小熊,QSJ-B02X5,服务,态度,1,1.0
3586,bear/小熊,QSJ-B02X5,物流,物流,1,1.0
3587,bear/小熊,QSJ-B02X5,质量,挺好,1,1.0
3588,bear/小熊,QSJ-B02X5,质量,挺好,1,2.0
3589,bear/小熊,QSJ-B02X5,价格,价格,1,1.0
3590,bear/小熊,QSJ-B02X5,价格,价格,-1,1.0
3591,bear/小熊,QSJ-B02X5,服务,服务态度,1,2.0
3592,bear/小熊,QSJ-B02X5,功能,山药,1,2.0
3593,bear/小熊,QSJ-B02X5,品牌,商家,1,4.0
3594,bear/小熊,QSJ-B02X5,物流,配送员,1,4.0
3595,bear/小熊,QSJ-B02X5,品牌,品牌,-1,1.0
3596,bear/小熊,QSJ-B02X5,价格,价钱,-1,1.0
3597,bear/小熊,QSJ-B02X5,功能,研磨机,1,1.0
3598,bear/小熊,QSJ-B02X5,质量,质量,1,2.0
3599,bear/小熊,QSJ-B02X5,质量,噪音,1,1.0
3600,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3601,bear/小熊,QSJ-B02X5,款式,颜值,1,1.0
3602,bear/小熊,QSJ-B02X5,款式,颜值,1,1.0
3603,bear/小熊,QSJ-B02X5,款式,手感,1,1.0
3604,bear/小熊,QSJ-B02X5,款式,大小,1,1.0
3605,bear/小熊,QSJ-B02X5,款式,颜色,1,1.0
3606,bear/小熊,QSJ-B02X5,款式,外观,1,1.0
3607,bear/小熊,QSJ-B02X5,款式,机身,1,1.0
3608,bear/小熊,QSJ-B02X5,质量,声音,-1,2.0
3609,bear/小熊,QSJ-B02X5,质量,声音,1,1.0
3610,bear/小熊,QSJ-B02X5,质量,耐用性,-1,1.0
3611,bear/小熊,QSJ-B02X5,功能,很给力,1,1.0
3612,bear/小熊,QSJ-B02X5,价格,价格,1,1.0
3613,bear/小熊,QSJ-B02X5,质量,挺好,1,2.0
3614,bear/小熊,QSJ-B02X5,质量,挺好,1,1.0
3615,bear/小熊,QSJ-B02X5,质量,挺好,-1,1.0
3616,bear/小熊,QSJ-B02X5,质量,声音,1,7.0
3617,bear/小熊,QSJ-B02X5,质量,声音,-1,3.0
3618,bear/小熊,QSJ-B02X5,质量,声音,1,1.0
3619,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3620,bear/小熊,QSJ-B02X5,质量,质量,1,2.0
3621,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3622,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3623,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3624,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3625,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,2.0
3626,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3627,bear/小熊,QSJ-B02X5,质量,噪音,-1,1.0
3628,bear/小熊,QSJ-B02X5,质量,噪音,1,1.0
3629,bear/小熊,QSJ-B02X5,服务,服务态度,1,2.0
3630,bear/小熊,QSJ-B02X5,款式,颜色,1,1.0
3631,bear/小熊,QSJ-B02X5,服务,客服,1,1.0
3632,bear/小熊,QSJ-B02X5,服务,态度,1,1.0
3633,bear/小熊,QSJ-B02X5,功能,绞肉,1,1.0
3634,bear/小熊,QSJ-B02X5,功能,绞肉,1,1.0
3635,bear/小熊,QSJ-B02X5,款式,外观,1,1.0
3636,bear/小熊,QSJ-B02X5,款式,外观,1,1.0
3637,bear/小熊,QSJ-B02X5,质量,刀头,1,1.0
3638,bear/小熊,QSJ-B02X5,功能,水果汁,1,1.0
3639,bear/小熊,QSJ-B02X5,功能,蔬菜汁,1,1.0
3640,bear/小熊,QSJ-B02X5,功能,辅食,1,1.0
3641,bear/小熊,QSJ-B02X5,功能,莲藕,-1,1.0
3642,bear/小熊,QSJ-B02X5,功能,紫米,1,1.0
3643,bear/小熊,QSJ-B02X5,款式,大小,1,1.0
3644,bear/小熊,QSJ-B02X5,品牌,品牌,1,1.0
3645,bear/小熊,QSJ-B02X5,功能,米粒,1,1.0
3646,bear/小熊,QSJ-B02X5,功能,米粒,1,1.0
3647,bear/小熊,QSJ-B02X5,服务,纸箱,1,1.0
3648,bear/小熊,QSJ-B02X5,款式,分量,-1,1.0
3649,bear/小熊,QSJ-B02X5,款式,分量,-1,1.0
3650,bear/小熊,QSJ-B02X5,款式,分量,1,1.0
3651,bear/小熊,QSJ-B02X5,功能,搅拌机,1,1.0
3652,bear/小熊,QSJ-B02X5,功能,香蕉泥,1,1.0
3653,bear/小熊,QSJ-B02X5,款式,机身,1,1.0
3654,bear/小熊,QSJ-B02X5,品牌,正品,0,1.0
3655,bear/小熊,QSJ-B02X5,品牌,小熊,1,1.0
3656,bear/小熊,QSJ-B02X5,功能,西红柿,1,1.0
3657,bear/小熊,QSJ-B02X5,价格,价钱,1,1.0
3658,bear/小熊,QSJ-B02X5,功能,搅碎,1,1.0
3659,bear/小熊,QSJ-B02X5,质量,玻璃,1,1.0
3660,bear/小熊,QSJ-B02X5,质量,声音,-1,1.0
3661,bear/小熊,QSJ-B02X5,质量,声音,-1,1.0
3662,bear/小熊,QSJ-B02X5,功能,食材,1,1.0
3663,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3664,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3665,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3666,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3667,bear/小熊,QSJ-B02X5,款式,颜色,1,1.0
3668,bear/小熊,QSJ-B02X5,质量,声音,-1,2.0
3669,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3670,bear/小熊,QSJ-B02X5,服务,包装,1,1.0
3671,bear/小熊,QSJ-B02X5,款式,外观,1,1.0
3672,bear/小熊,QSJ-B02X5,款式,外观,1,1.0
3673,bear/小熊,QSJ-B02X5,款式,大小,1,1.0
3674,bear/小熊,QSJ-B02X5,质量,噪音,1,1.0
3675,bear/小熊,QSJ-B02X5,服务,态度,1,1.0
3676,bear/小熊,QSJ-B02X5,价格,价位,1,1.0
3677,bear/小熊,QSJ-B02X5,功能,双刀,1,1.0
3678,bear/小熊,QSJ-B02X5,品牌,商家,1,1.0
3679,bear/小熊,QSJ-B02X5,物流,配送员,1,1.0
3680,bear/小熊,QSJ-B02X5,质量,刀子,1,1.0
3681,bear/小熊,QSJ-B02X5,功能,绞肉,1,1.0
3682,bear/小熊,QSJ-B02X5,款式,颜值,1,1.0
3683,bear/小熊,QSJ-B02X5,质量,声音,1,1.0
3684,bear/小熊,QSJ-B02X5,质量,声音,1,1.0
3685,bear/小熊,QSJ-B02X5,功能,土豆泥,1,1.0
3686,bear/小熊,QSJ-B02X5,款式,颜值,1,1.0
3687,bear/小熊,QSJ-B02X5,服务,态度,1,1.0
3688,bear/小熊,QSJ-B02X5,功能,双刀,1,1.0
3689,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3690,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3691,bear/小熊,QSJ-B02X5,适用人群,宝贝,1,1.0
3692,bear/小熊,QSJ-B02X5,质量,汽油味,1,1.0
3693,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3694,bear/小熊,QSJ-B02X5,质量,声音,-1,1.0
3695,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3696,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3697,bear/小熊,QSJ-B02X5,物流,物流,1,1.0
3698,bear/小熊,QSJ-B02X5,质量,质量,1,1.0
3699,krups,KB30380,功能,榨汁,-1,1.0
3700,krups,KB30380,功能,绞肉,1,1.0
3701,krups,KB30380,款式,颜值,1,1.0
3702,bear/小熊,QSJ-B02U2,款式,颜色,-1,1.0
3703,bear/小熊,QSJ-B02U2,服务,卖家,0,1.0
3704,bear/小熊,QSJ-B02U2,服务,卖家,1,2.0
3705,bear/小熊,QSJ-B02U2,质量,玻璃,1,2.0
3706,bear/小熊,QSJ-B02U2,质量,玻璃,1,1.0
3707,bear/小熊,QSJ-B02U2,质量,玻璃,1,1.0
3708,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,5.0
3709,bear/小熊,QSJ-B02U2,适用人群,宝贝,0,1.0
3710,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,6.0
3711,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,7.0
3712,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3713,bear/小熊,QSJ-B02U2,服务,服务态度,1,8.0
3714,bear/小熊,QSJ-B02U2,服务,服务态度,0,1.0
3715,bear/小熊,QSJ-B02U2,服务,服务态度,1,1.0
3716,bear/小熊,QSJ-B02U2,质量,质量,1,9.0
3717,bear/小熊,QSJ-B02U2,质量,质量,1,14.0
3718,bear/小熊,QSJ-B02U2,质量,质量,1,7.0
3719,bear/小熊,QSJ-B02U2,质量,质量,1,1.0
3720,bear/小熊,QSJ-B02U2,质量,声音,-1,10.0
3721,bear/小熊,QSJ-B02U2,质量,声音,-1,8.0
3722,bear/小熊,QSJ-B02U2,质量,声音,1,1.0
3723,bear/小熊,QSJ-B02U2,质量,声音,1,10.0
3724,bear/小熊,QSJ-B02U2,质量,声音,1,3.0
3725,bear/小熊,QSJ-B02U2,质量,声音,1,1.0
3726,bear/小熊,QSJ-B02U2,质量,声音,-1,2.0
3727,bear/小熊,QSJ-B02U2,功能,辅食,1,1.0
3728,bear/小熊,QSJ-B02U2,服务,包装,1,6.0
3729,bear/小熊,QSJ-B02U2,服务,包装,1,2.0
3730,bear/小熊,QSJ-B02U2,服务,包装,1,2.0
3731,bear/小熊,QSJ-B02U2,服务,包装,-1,1.0
3732,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3733,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3734,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3735,bear/小熊,QSJ-B02U2,价格,价格,1,2.0
3736,bear/小熊,QSJ-B02U2,价格,价格,1,1.0
3737,bear/小熊,QSJ-B02U2,价格,性价比,0,2.0
3738,bear/小熊,QSJ-B02U2,价格,性价比,1,1.0
3739,bear/小熊,QSJ-B02U2,价格,性价比,-1,1.0
3740,bear/小熊,QSJ-B02U2,价格,性价比,1,1.0
3741,bear/小熊,QSJ-B02U2,服务,果泥,1,1.0
3742,bear/小熊,QSJ-B02U2,质量,噪音,1,1.0
3743,bear/小熊,QSJ-B02U2,质量,噪音,-1,1.0
3744,bear/小熊,QSJ-B02U2,质量,噪音,-1,1.0
3745,bear/小熊,QSJ-B02U2,质量,噪音,1,1.0
3746,bear/小熊,QSJ-B02U2,服务,态度,1,2.0
3747,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3748,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3749,bear/小熊,QSJ-B02U2,款式,外观,1,2.0
3750,bear/小熊,QSJ-B02U2,款式,外观,1,1.0
3751,bear/小熊,QSJ-B02U2,款式,颜值,1,7.0
3752,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3753,bear/小熊,QSJ-B02U2,质量,挺好,1,4.0
3754,bear/小熊,QSJ-B02U2,质量,挺好,-1,1.0
3755,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3756,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3757,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3758,bear/小熊,QSJ-B02U2,质量,挺好,-1,1.0
3759,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3760,bear/小熊,QSJ-B02U2,款式,很漂亮,1,1.0
3761,bear/小熊,QSJ-B02U2,款式,很漂亮,1,1.0
3762,bear/小熊,QSJ-B02U2,款式,很漂亮,1,1.0
3763,bear/小熊,QSJ-B02U2,功能,食物,1,1.0
3764,bear/小熊,QSJ-B02U2,功能,苹果泥,1,1.0
3765,bear/小熊,QSJ-B02U2,功能,苹果泥,1,1.0
3766,bear/小熊,QSJ-B02U2,功能,苹果泥,1,1.0
3767,bear/小熊,QSJ-B02U2,品牌,小熊,0,2.0
3768,bear/小熊,QSJ-B02U2,服务,客服,1,1.0
3769,bear/小熊,QSJ-B02U2,服务,客服,1,1.0
3770,bear/小熊,QSJ-B02U2,服务,客服,1,1.0
3771,bear/小熊,QSJ-B02U2,功能,绞肉,1,1.0
3772,bear/小熊,QSJ-B02U2,服务,好评,1,1.0
3773,bear/小熊,QSJ-B02U2,服务,好评,1,2.0
3774,bear/小熊,QSJ-B02U2,物流,物流,1,3.0
3775,bear/小熊,QSJ-B02U2,物流,物流,1,2.0
3776,bear/小熊,QSJ-B02U2,物流,物流,1,7.0
3777,bear/小熊,QSJ-B02U2,物流,物流,0,1.0
3778,bear/小熊,QSJ-B02U2,物流,物流,1,1.0
3779,bear/小熊,QSJ-B02U2,质量,实物,1,1.0
3780,bear/小熊,QSJ-B02U2,功能,米糊,1,1.0
3781,bear/小熊,QSJ-B02U2,款式,外形,1,1.0
3782,bear/小熊,QSJ-B02U2,款式,颜色,1,1.0
3783,bear/小熊,QSJ-B02U2,款式,颜色,0,1.0
3784,bear/小熊,QSJ-B02U2,功能,功率,1,1.0
3785,bear/小熊,QSJ-B02U2,功能,功率,-1,1.0
3786,bear/小熊,QSJ-B02U2,适用人群,孩子,1,1.0
3787,bear/小熊,QSJ-B02U2,功能,功能,-1,1.0
3788,bear/小熊,QSJ-B02U2,功能,蔬菜,1,1.0
3789,bear/小熊,QSJ-B02U2,功能,蔬菜,1,1.0
3790,bear/小熊,QSJ-B02U2,功能,蔬菜,-1,1.0
3791,bear/小熊,QSJ-B02U2,功能,虾皮,0,1.0
3792,bear/小熊,QSJ-B02U2,功能,苹果,-1,1.0
3793,bear/小熊,QSJ-B02U2,款式,手感,1,1.0
3794,bear/小熊,QSJ-B02U2,质量,商品,1,1.0
3795,bear/小熊,QSJ-B02U2,适用人群,小伙伴,1,1.0
3796,bear/小熊,QSJ-B02U2,款式,机身,1,1.0
3797,bear/小熊,QSJ-B02U2,质量,电线,1,1.0
3798,bear/小熊,QSJ-B02U2,功能,水果汁,1,2.0
3799,bear/小熊,QSJ-B02U2,款式,塑料,1,1.0
3800,bear/小熊,QSJ-B02U2,品牌,牌子,1,1.0
3801,bear/小熊,QSJ-B02U2,功能,碎肉,1,1.0
3802,bear/小熊,QSJ-B02U2,功能,土豆泥,1,1.0
3803,bear/小熊,QSJ-B02U2,功能,土豆泥,1,1.0
3804,bear/小熊,QSJ-B02U2,适用人群,妈妈,1,1.0
3805,bear/小熊,QSJ-B02U2,功能,紫薯,1,1.0
3806,bear/小熊,QSJ-B02U2,功能,果汁,-1,1.0
3807,bear/小熊,QSJ-B02U2,功能,果汁,1,1.0
3808,bear/小熊,QSJ-B02U2,服务,店家,1,1.0
3809,bear/小熊,QSJ-B02U2,服务,店家,1,1.0
3810,bear/小熊,QSJ-B02U2,款式,款式,1,1.0
3811,bear/小熊,QSJ-B02U2,款式,硅胶,-1,1.0
3812,bear/小熊,QSJ-B02U2,功能,鱼肉,1,1.0
3813,bear/小熊,QSJ-B02U2,质量,环保,1,2.0
3814,bear/小熊,QSJ-B02U2,品牌,九阳,1,1.0
3815,bear/小熊,QSJ-B02U2,使用场景,家人,1,1.0
3816,bear/小熊,QSJ-B02U2,款式,粉色,1,1.0
3817,bear/小熊,QSJ-B02U2,品牌,商家,1,2.0
3818,bear/小熊,QSJ-B02U2,适用人群,朋友,1,1.0
3819,bear/小熊,QSJ-B02U2,功能,土豆,1,1.0
3820,bear/小熊,QSJ-B02U2,质量,盖子,1,1.0
3821,bear/小熊,QSJ-B02U2,功能,米粒,1,1.0
3822,bear/小熊,QSJ-B02U2,质量,换来换去,-1,1.0
3823,bear/小熊,QSJ-B02U2,价格,价格便宜,1,1.0
3824,bear/小熊,QSJ-B02U2,服务,联保,-1,1.0
3825,bear/小熊,QSJ-B02U2,价格,物超所值,1,1.0
3826,bear/小熊,QSJ-B02U2,物流,一家,1,1.0
3827,bear/小熊,QSJ-B02U2,款式,按键,-1,1.0
3828,bear/小熊,QSJ-B02U2,功能,效率,-1,1.0
3829,bear/小熊,QSJ-B02U2,服务,包邮,1,1.0
3830,bear/小熊,QSJ-B02U2,款式,外表,1,1.0
3831,bear/小熊,QSJ-B02U2,物流,配送员,1,2.0
3832,bear/小熊,QSJ-B02U2,适用人群,婆婆,1,1.0
3833,bear/小熊,QSJ-B02U2,功能,转数,-1,1.0
3834,bear/小熊,QSJ-B02U2,功能,蒜,1,3.0
3835,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3836,bear/小熊,QSJ-B02U2,质量,玻璃,1,1.0
3837,bear/小熊,QSJ-B02U2,功能,虾皮,0,1.0
3838,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3839,bear/小熊,QSJ-B02U2,质量,质量,1,1.0
3840,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3841,bear/小熊,QSJ-B02U2,款式,颜值,1,2.0
3842,bear/小熊,QSJ-B02U2,服务,服务态度,1,1.0
3843,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3844,bear/小熊,QSJ-B02U2,品牌,商家,1,1.0
3845,bear/小熊,QSJ-B02U2,物流,配送员,1,1.0
3846,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3847,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3848,bear/小熊,QSJ-B02U2,款式,外观,1,1.0
3849,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3850,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3851,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3852,bear/小熊,QSJ-B02U2,质量,质量,1,1.0
3853,bear/小熊,QSJ-B02U2,质量,声音,1,1.0
3854,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3855,bear/小熊,QSJ-B02U2,服务,服务态度,1,1.0
3856,bear/小熊,QSJ-B02U2,服务,服务态度,1,1.0
3857,bear/小熊,QSJ-B02U2,款式,颜色,1,1.0
3858,bear/小熊,QSJ-B02U2,活动,小东西,1,1.0
3859,bear/小熊,QSJ-B02U2,功能,辅食,1,1.0
3860,bear/小熊,QSJ-B02U2,功能,辅食,1,1.0
3861,bear/小熊,QSJ-B02U2,款式,外形,0,1.0
3862,bear/小熊,QSJ-B02U2,适用人群,孩子,1,1.0
3863,bear/小熊,QSJ-B02U2,质量,声音,1,1.0
3864,bear/小熊,QSJ-B02U2,质量,质量,1,1.0
3865,bear/小熊,QSJ-B02U2,质量,噪音,-1,1.0
3866,bear/小熊,QSJ-B02U2,质量,噪音,1,1.0
3867,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3868,bear/小熊,QSJ-B02U2,款式,颜值,1,1.0
3869,bear/小熊,QSJ-B02U2,款式,颜色,1,1.0
3870,bear/小熊,QSJ-B02U2,价格,价格,-1,1.0
3871,bear/小熊,QSJ-B02U2,价格,价格,1,1.0
3872,bear/小熊,QSJ-B02U2,质量,玻璃,1,1.0
3873,bear/小熊,QSJ-B02U2,质量,玻璃,1,1.0
3874,bear/小熊,QSJ-B02U2,款式,样式,1,1.0
3875,bear/小熊,QSJ-B02U2,适用人群,孩子,-1,1.0
3876,bear/小熊,QSJ-B02U2,价格,性价比,1,1.0
3877,bear/小熊,QSJ-B02U2,质量,质量,1,1.0
3878,bear/小熊,QSJ-B02U2,质量,质量,1,5.0
3879,bear/小熊,QSJ-B02U2,质量,质量,1,4.0
3880,bear/小熊,QSJ-B02U2,款式,外观,1,1.0
3881,bear/小熊,QSJ-B02U2,款式,外观,1,1.0
3882,bear/小熊,QSJ-B02U2,质量,声音,-1,2.0
3883,bear/小熊,QSJ-B02U2,质量,声音,1,2.0
3884,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3885,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3886,bear/小熊,QSJ-B02U2,物流,物流,1,1.0
3887,bear/小熊,QSJ-B02U2,物流,物流,1,1.0
3888,bear/小熊,QSJ-B02U2,功能,食物,1,1.0
3889,bear/小熊,QSJ-B02U2,服务,客服,1,1.0
3890,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3891,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3892,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3893,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3894,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3895,bear/小熊,QSJ-B02U2,质量,挺好,-1,1.0
3896,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3897,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3898,bear/小熊,QSJ-B02U2,款式,颜值,1,1.0
3899,bear/小熊,QSJ-B02U2,款式,颜值,1,1.0
3900,bear/小熊,QSJ-B02U2,款式,颜值,0,1.0
3901,bear/小熊,QSJ-B02U2,质量,噪音,-1,1.0
3902,bear/小熊,QSJ-B02U2,功能,虾皮,0,1.0
3903,bear/小熊,QSJ-B02U2,服务,好评,-1,1.0
3904,bear/小熊,QSJ-B02U2,款式,粉色,-1,1.0
3905,bear/小熊,QSJ-B02U2,款式,颜色,0,2.0
3906,bear/小熊,QSJ-B02U2,款式,颜色,1,1.0
3907,bear/小熊,QSJ-B02U2,款式,颜色,1,11.0
3908,bear/小熊,QSJ-B02U2,适用人群,朋友,1,1.0
3909,bear/小熊,QSJ-B02U2,款式,体积,1,1.0
3910,bear/小熊,QSJ-B02U2,质量,物件,1,1.0
3911,bear/小熊,QSJ-B02U2,品牌,加湿器,1,1.0
3912,bear/小熊,QSJ-B02U2,功能,苹果泥,1,1.0
3913,bear/小熊,QSJ-B02U2,功能,紫薯,0,1.0
3914,bear/小熊,QSJ-B02U2,功能,绞肉机,1,1.0
3915,bear/小熊,QSJ-B02U2,功能,刀锋,1,1.0
3916,bear/小熊,QSJ-B02U2,功能,果汁,1,1.0
3917,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3918,bear/小熊,QSJ-B02U2,服务,包装,1,1.0
3919,bear/小熊,QSJ-B02U2,功能,辅食,1,1.0
3920,bear/小熊,QSJ-B02U2,服务,店家,1,1.0
3921,bear/小熊,QSJ-B02U2,价格,性价比,1,1.0
3922,bear/小熊,QSJ-B02U2,价格,性价比,1,1.0
3923,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3924,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3925,bear/小熊,QSJ-B02U2,质量,质量,1,1.0
3926,bear/小熊,QSJ-B02U2,服务,态度,1,1.0
3927,bear/小熊,QSJ-B02U2,质量,噪音,1,1.0
3928,bear/小熊,QSJ-B02U2,功能,苹果泥,1,1.0
3929,bear/小熊,QSJ-B02U2,质量,挺好,1,2.0
3930,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3931,bear/小熊,QSJ-B02U2,服务,好评,0,1.0
3932,bear/小熊,QSJ-B02U2,服务,服务态度,1,1.0
3933,bear/小熊,QSJ-B02U2,适用人群,宝贝,1,1.0
3934,bear/小熊,QSJ-B02U2,款式,颜值,0,1.0
3935,bear/小熊,QSJ-B02U2,款式,外观,1,1.0
3936,bear/小熊,QSJ-B02U2,质量,质量,1,2.0
3937,bear/小熊,QSJ-B02U2,物流,物流,1,2.0
3938,bear/小熊,QSJ-B02U2,服务,服务态度,1,2.0
3939,bear/小熊,QSJ-B02U2,价格,物超所值,1,2.0
3940,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3941,bear/小熊,QSJ-B02U2,款式,手感,1,1.0
3942,bear/小熊,QSJ-B02U2,款式,外形,1,1.0
3943,bear/小熊,QSJ-B02U2,服务,服务态度,1,1.0
3944,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3945,bear/小熊,QSJ-B02U2,价格,价格,1,2.0
3946,bear/小熊,QSJ-B02U2,质量,声音,1,1.0
3947,bear/小熊,QSJ-B02U2,物流,物流,1,1.0
3948,bear/小熊,QSJ-B02U2,功能,胡萝卜,1,1.0
3949,bear/小熊,QSJ-B02U2,质量,挺好,1,1.0
3950,bear/小熊,QSJ-B02U2,功能,土豆,1,1.0
3951,bear/小熊,QSJ-B02U2,质量,质量,1,2.0
3952,bear/小熊,QSJ-B02U2,质量,声音,-1,1.0
3953,bear/小熊,QSJ-B02U2,功能,辅食,1,1.0
3954,福菱,FL-001,服务,包装,1,1.0
3955,福菱,FL-001,服务,包装,1,2.0
3956,福菱,FL-001,服务,包装,1,2.0
3957,福菱,FL-001,服务,包装,1,1.0
3958,福菱,FL-001,服务,包装,1,2.0
3959,福菱,FL-001,服务,包装,1,1.0
3960,福菱,FL-001,质量,质量,1,10.0
3961,福菱,FL-001,质量,质量,1,10.0
3962,福菱,FL-001,质量,质量,1,4.0
3963,福菱,FL-001,质量,质量,1,1.0
3964,福菱,FL-001,质量,质量,1,1.0
3965,福菱,FL-001,功能,西瓜,1,1.0
3966,福菱,FL-001,适用人群,小宝贝,1,1.0
3967,福菱,FL-001,服务,态度,1,1.0
3968,福菱,FL-001,服务,态度,1,5.0
3969,福菱,FL-001,服务,态度,1,1.0
3970,福菱,FL-001,质量,实物,1,1.0
3971,福菱,FL-001,功能,果汁,1,5.0
3972,福菱,FL-001,功能,果汁,1,1.0
3973,福菱,FL-001,功能,果汁,1,1.0
3974,福菱,FL-001,功能,果汁,1,1.0
3975,福菱,FL-001,功能,果汁,1,1.0
3976,福菱,FL-001,功能,绞肉,1,1.0
3977,福菱,FL-001,功能,绞肉,1,1.0
3978,福菱,FL-001,功能,绞肉,1,1.0
3979,福菱,FL-001,质量,声音,1,7.0
3980,福菱,FL-001,质量,声音,-1,9.0
3981,福菱,FL-001,质量,声音,-1,2.0
3982,福菱,FL-001,质量,声音,1,1.0
3983,福菱,FL-001,质量,声音,1,1.0
3984,福菱,FL-001,质量,声音,1,1.0
3985,福菱,FL-001,适用人群,宝贝,1,15.0
3986,福菱,FL-001,适用人群,宝贝,1,3.0
3987,福菱,FL-001,适用人群,宝贝,1,1.0
3988,福菱,FL-001,适用人群,宝贝,1,1.0
3989,福菱,FL-001,适用人群,宝贝,0,1.0
3990,福菱,FL-001,适用人群,宝贝,1,1.0
3991,福菱,FL-001,适用人群,宝贝,1,9.0
3992,福菱,FL-001,适用人群,宝贝,1,1.0
3993,福菱,FL-001,适用人群,宝贝,1,2.0
3994,福菱,FL-001,适用人群,宝贝,1,1.0
3995,福菱,FL-001,服务,客服,1,2.0
3996,福菱,FL-001,服务,客服,1,2.0
3997,福菱,FL-001,服务,客服,1,1.0
3998,福菱,FL-001,服务,客服,1,2.0
3999,福菱,FL-001,服务,客服,1,1.0
4000,福菱,FL-001,功能,功能,1,1.0
4001,福菱,FL-001,功能,功能,1,1.0
4002,福菱,FL-001,功能,功能,1,2.0
